NCDS,Length,rawseq.p1,avsims.p1,sdsims.p1,z.score.p1,rawseq.m1,avsims.m1,sdsims.m1,z.score.m1,rawseq.01,avsims.01,sdsims.01,z.score.01,prod.type
S610,102,0.009803922,0.026196079,0.015197087,-1.078638094,0.019607843,0.025558824,0.015203843,-0.391412911,0.009803922,0.027431373,0.015394535,-1.145046015,5'
S611,495,0.018181818,0.021379798,0.006286301,-0.508722063,0.014141414,0.021482828,0.006150615,-1.193606409,0.016161616,0.021274747,0.006005091,-0.851466109,3'
S613,92,0,0.017184782,0.012539021,-1.370504295,0.02173913,0.017793478,0.013271208,0.297309166,0.032608696,0.017141304,0.012738483,1.214225538,5'
S614,70,0.028571429,0.025642857,0.017731072,0.165166086,0.057142857,0.023857143,0.01738273,1.914872632,0.014285714,0.026457143,0.018023158,-0.675321656,5'
S615,268,0.01119403,0.026175373,0.009297699,-1.611295794,0.02238806,0.025018657,0.009009324,-0.291986021,0.02238806,0.025899254,0.009118147,-0.385077561,inter
S616,103,0.019417476,0.02276699,0.014328706,-0.233762515,0,0.022,0.013706995,-1.605019877,0.029126214,0.023106796,0.014301105,0.420905778,5'
S617,503,0.011928429,0.020622266,0.006032439,-1.441181198,0.033797217,0.020942346,0.006114833,2.102244172,0.011928429,0.020898608,0.005959854,-1.505100639,intra
S618,81,0,0.024037037,0.015712566,-1.529797,0.037037037,0.024938272,0.016707455,0.724153683,0.012345679,0.024604938,0.016985267,-0.721758413,inter
S619,189,0.026455026,0.01837037,0.009050778,0.893255347,0.015873016,0.018587302,0.009326195,-0.291038911,0.021164021,0.018460317,0.009048708,0.298794439,inter
S620,77,0.012987013,0.020974026,0.015476876,-0.516061067,0,0.019753247,0.014925914,-1.323419567,0.038961039,0.019649351,0.014526205,1.329437933,3'
S621,108,0.046296296,0.022351852,0.013239927,1.808502724,0.018518519,0.020935185,0.013031761,-0.185444332,0.009259259,0.023194445,0.013796592,-1.010045485,inter
S622,660,0.021212121,0.021398485,0.005284825,-0.03526396,0.037878788,0.021583333,0.005591421,2.914367336,0.001515152,0.021492424,0.005350705,-3.733577758,3'PT
S624,141,0.014184397,0.023312057,0.012159699,-0.750648485,0.028368794,0.024212766,0.012490539,0.332734086,0.007092199,0.023950355,0.012185014,-1.383515506,5'
S625,261,0.022988506,0.027252873,0.0094149,-0.45293814,0.026819923,0.026923372,0.009197025,-0.011248049,0.045977011,0.027601533,0.009786935,1.877551836,inter
S626,245,0.032653061,0.020216327,0.008763067,1.419221641,0.020408163,0.020771429,0.008683048,-0.041836188,0.016326531,0.020930612,0.008758142,-0.525691585,intra
S627,130,0.015384615,0.029484615,0.014251634,-0.989360224,0.030769231,0.028576923,0.013431447,0.163222022,0.023076923,0.030215385,0.014184366,-0.50326266,5'
S628,69,0.028985507,0.030144928,0.019135613,-0.060589674,0.028985507,0.029782609,0.019764603,-0.04032976,0.028985507,0.030275362,0.020346969,-0.063392995,5'
S629,88,0.011363636,0.030886364,0.017311547,-1.127728635,0.011363636,0.029306818,0.017435363,-1.029125817,0.045454545,0.031363636,0.017356007,0.811875024,intra
S630,139,0.028776978,0.030021583,0.013749712,-0.090518598,0.021582734,0.02994964,0.013789896,-0.606741798,0.043165468,0.030208633,0.013937449,0.929641796,intra
S631,824,0.02184466,0.024737864,0.005205015,-0.55584934,0.016990291,0.024667476,0.004861307,-1.579242845,0.024271845,0.024377427,0.004909546,-0.02150548,intra
S633,179,0.027932961,0.022698324,0.01044338,0.501239727,0.027932961,0.023189944,0.010664163,0.444762205,0.033519553,0.02278771,0.010597395,1.01268695,5'
S634,105,0.00952381,0.0342,0.016835455,-1.465727543,0.047619048,0.033647619,0.016217934,0.861480178,0.047619048,0.034028572,0.016604539,0.81847959,5'
S635,75,0,0.014146667,0.012901095,-1.096547711,0.026666667,0.014306667,0.012958845,0.953788726,0.013333333,0.014653333,0.013703237,-0.096327623,3'
S636,316,0.015822785,0.02314557,0.008020656,-0.912990819,0.037974684,0.022724684,0.007982341,1.910467099,0.009493671,0.023262658,0.007992106,-1.722823531,3'
S637,199,0.035175879,0.02941206,0.011613077,0.496321404,0.025125628,0.029361809,0.011476188,-0.369127881,0.040201005,0.029477387,0.011460421,0.935708874,5'
S638,80,0.025,0.0201125,0.014216036,0.343801878,0.0125,0.0198125,0.014513588,-0.503838195,0.0125,0.01915,0.014286588,-0.46547152,5'
S639,306,0.006535948,0.02346732,0.008537524,-1.983171241,0.035947712,0.023235294,0.008176573,1.554736738,0.009803922,0.023794118,0.008192338,-1.707717187,3'PT
S640,1097,0.018231541,0.028904285,0.004718371,-2.261955071,0.020054695,0.028727439,0.00485916,-1.78482356,0.047402005,0.029103008,0.004790434,3.819903842,intra
S642,117,0.008547009,0.030162393,0.014961472,-1.444736432,0.05982906,0.030615385,0.015155995,1.927532715,0.025641026,0.03191453,0.015304756,-0.409905528,inter
S643,311,0.028938907,0.025282958,0.00840026,0.435218514,0.009646302,0.025019293,0.00856304,-1.795272484,0.012861736,0.024942122,0.008511466,-1.419307359,5'
S644,307,0.029315961,0.026859935,0.008809734,0.278785482,0.016286645,0.026602606,0.008599645,-1.199579812,0.019543974,0.026283388,0.008650826,-0.779048597,3'
S646,125,0.024,0.0278,0.013722547,-0.276916514,0.016,0.027064,0.013738728,-0.805314707,0.008,0.02704,0.013765024,-1.383215932,inter
S647,103,0.038834951,0.018776699,0.012774926,1.57012666,0.009708738,0.01838835,0.012533038,-0.692538508,0.019417476,0.018553398,0.012639172,0.068365062,5'
S648,805,0.014906832,0.018829813,0.004560633,-0.860183493,0.013664596,0.018868323,0.004382422,-1.187408781,0.01863354,0.018947826,0.004649515,-0.067595387,inter
S649,86,0.023255814,0.025255814,0.016205642,-0.123413812,0.011627907,0.0245,0.016017198,-0.803642004,0.034883721,0.025418605,0.01607562,0.58878703,3'
S650,160,0.025,0.02694375,0.012138606,-0.160129596,0.025,0.02664375,0.011768231,-0.139676896,0.01875,0.02756875,0.012044502,-0.732180535,5'
S652,767,0.002607562,0.024063885,0.005207312,-4.120422007,0.0273794,0.02455541,0.005156794,0.547625071,0.019556714,0.024818774,0.005260717,-1.000255272,3'PT
S654,99,0.03030303,0.024393939,0.014259134,0.414407409,0.03030303,0.02520202,0.014776901,0.345201599,0.01010101,0.026434343,0.014908795,-1.095550199,5'
S655,131,0.030534351,0.018664122,0.011211587,1.058746567,0.007633588,0.018664122,0.010776528,-1.023570327,0.007633588,0.018396947,0.011471121,-0.938300468,5'
S656,212,0.028301887,0.026433962,0.010291177,0.181507382,0.033018868,0.026018868,0.010474114,0.668314258,0.004716981,0.025599057,0.010368245,-2.014041535,3'MT
S657,620,0.016129032,0.023783871,0.005741155,-1.333327369,0.011290323,0.024256452,0.005704752,-2.272864507,0.025806452,0.024470968,0.005915171,0.225772731,inter
S658,333,0.006006006,0.026354354,0.008380268,-2.428126201,0.039039039,0.026066066,0.008214782,1.57922301,0.021021021,0.026387387,0.008317452,-0.64519353,inter
S660,136,0.007352941,0.025867647,0.012939448,-1.430872906,0.029411765,0.02594853,0.012934184,0.267758337,0.014705882,0.027014706,0.013249525,-0.929001179,inter
S662,300,0.023333333,0.020513333,0.008214051,0.343314136,0.006666667,0.019856667,0.007695945,-1.71388951,0.02,0.020426667,0.007591518,-0.056203076,inter
S663,109,0.027522936,0.035165138,0.016267934,-0.469770892,0.04587156,0.034110092,0.016746092,0.702341064,0.036697248,0.034972477,0.017030899,0.10127303,5'
S664,86,0,0.031127907,0.017320859,-1.797134144,0.034883721,0.030069768,0.01694936,0.284019786,0.058139535,0.031325581,0.018016746,1.488279497,5'
S666,84,0.047619048,0.026904762,0.016668199,1.242742911,0.011904762,0.026226191,0.016927436,-0.846048298,0,0.027214286,0.016487653,-1.650585784,inter
S667,134,0.014925373,0.026925373,0.013357041,-0.898402618,0.007462687,0.026925373,0.012984567,-1.49890913,0.037313433,0.02608209,0.012515946,0.897362722,5'
S668,93,0.043010753,0.034075269,0.017854631,0.500457494,0.043010753,0.031892473,0.016917363,0.657211157,0.021505376,0.033709678,0.017692935,-0.689783889,5'
S669,71,0,0.020521127,0.015818679,-1.297271872,0.028169014,0.020070422,0.016192263,0.500151922,0.014084507,0.021704225,0.016130485,-0.472379987,intra
S670,92,0.010869565,0.028554348,0.016535268,-1.069518989,0.02173913,0.027804348,0.01626399,-0.372923123,0.032608696,0.028434783,0.016110224,0.259084757,5'
S671,131,0.038167939,0.018725191,0.010987761,1.769491361,0.015267176,0.018251908,0.010555436,-0.282767337,0.007633588,0.019022901,0.011125309,-1.023729988,5'
S672,315,0.022222222,0.025088889,0.008465365,-0.338634776,0.015873016,0.024996825,0.008485916,-1.075170795,0.022222222,0.02507619,0.008635971,-0.330474554,5'
S673,190,0.005263158,0.020389474,0.009823381,-1.539827799,0.021052632,0.020494737,0.00970216,0.057502153,0.036842105,0.020394737,0.009530028,1.725846836,3'
S674,65,0.030769231,0.033784615,0.021147403,-0.142588872,0.030769231,0.032876923,0.020812269,-0.101271612,0.030769231,0.033584615,0.021023393,-0.133916747,5'
S676,130,0.007692308,0.012607692,0.00925038,-0.531371061,0,0.012538462,0.009096779,-1.378340783,0.015384615,0.012130769,0.009569486,0.340023042,intra
S677,322,0.00621118,0.01776708,0.00693329,-1.666726761,0.02484472,0.017347826,0.007050276,1.063347583,0.00621118,0.017745341,0.006975662,-1.653486211,5'
S678,72,0.013888889,0.01875,0.015129882,-0.321292072,0.013888889,0.017444445,0.014943448,-0.237934079,0.055555556,0.020472222,0.015394457,2.27895882,5'
S679,109,0.018348624,0.029834863,0.015415354,-0.745116756,0.04587156,0.028954129,0.015785748,1.071690169,0.009174312,0.029348624,0.016102105,-1.252899025,5'
S680,334,0.017964072,0.018721557,0.006951256,-0.108970959,0.011976048,0.018631737,0.006883987,-0.966836372,0.023952096,0.018757485,0.006997434,0.742359379,5'
S681,105,0.028571429,0.021761905,0.013119623,0.519033519,0.028571429,0.022980953,0.013416122,0.416698392,0,0.022828572,0.01370059,-1.666247351,5'
S682,959,0.001042753,0.020493222,0.004412767,-4.407771647,0.025026069,0.020643379,0.004264147,1.027800043,0.020855057,0.020462982,0.004335132,0.090441245,3'PT
S683,72,0.013888889,0.016597222,0.013958057,-0.194033694,0,0.017541667,0.014796498,-1.185528317,0.055555556,0.017583333,0.01492263,2.544606622,5'
S684,120,0.016666667,0.024383333,0.013527644,-0.570436809,0.025,0.024583333,0.013281253,0.031372543,0.041666667,0.0246,0.013281765,1.284969761,5'
S685,97,0.010309278,0.02114433,0.013418282,-0.807484308,0.010309278,0.019515464,0.013486106,-0.682642285,0.010309278,0.020164948,0.014036975,-0.702122117,inter
S686,86,0.023255814,0.01672093,0.01319367,0.495304457,0,0.016174419,0.012454711,-1.298658666,0.023255814,0.01677907,0.013590815,0.476553023,3'
S687,740,0.008108108,0.016791892,0.004417743,-1.965660605,0.024324324,0.016967568,0.004521691,1.626992249,0.013513514,0.016974324,0.004435038,-0.78033396,3'PT
S688,93,0.010752688,0.020569892,0.013916763,-0.705423004,0.032258065,0.020215054,0.01384242,0.870007651,0.010752688,0.021010753,0.014018073,-0.731774232,intra
S689,72,0.013888889,0.016930556,0.014340606,-0.212101677,0.013888889,0.018541667,0.014867736,-0.312944615,0,0.018222222,0.015302189,-1.190824523,inter
S690,348,0.034482759,0.018390805,0.007059869,2.279355799,0.017241379,0.018761494,0.006625714,-0.229426649,0.011494253,0.019094828,0.006996937,-1.086271702,3'
S691,96,0.010416667,0.014197917,0.011094436,-0.340823957,0.020833333,0.013145833,0.010511931,0.731311853,0.010416667,0.01434375,0.011562514,-0.339639189,5'
S692,209,0.014354067,0.026473684,0.01032381,-1.17394816,0.019138756,0.026287081,0.010746937,-0.665150044,0.052631579,0.026354067,0.010404542,2.525580816,5'
S693,94,0.053191489,0.019468085,0.013526614,2.493114888,0.010638298,0.019521277,0.013529441,-0.656566589,0.010638298,0.019191489,0.013309141,-0.642655436,3'
S694,88,0,0.016761364,0.013265495,-1.263530925,0.034090909,0.016806818,0.012960823,1.333564286,0.011363636,0.016693182,0.012747029,-0.418101025,5'
S695,214,0.018691589,0.024761682,0.009861975,-0.615504804,0.018691589,0.024742991,0.009880106,-0.612483447,0.018691589,0.025121495,0.010170785,-0.632193703,inter
S696,2490,0.01686747,0.0221751,0.002787783,-1.903889329,0.016064257,0.022012048,0.002779157,-2.140142401,0.023694779,0.022285542,0.002782351,0.506491459,inter
S697,102,0.009803922,0.016862745,0.011890953,-0.593629742,0.029411765,0.016254902,0.012239577,1.074944249,0.009803922,0.018,0.012137226,-0.675284316,5'
S698,103,0.029126214,0.023514563,0.0141962,0.395292455,0.019417476,0.022825243,0.013722664,-0.24833129,0.019417476,0.024456311,0.014068422,-0.358166297,3'
S699,437,0.011441648,0.019228833,0.006152083,-1.265780221,0.027459954,0.019340961,0.006111523,1.328472892,0.018306636,0.019681922,0.006233007,-0.220645705,3'MT
S700,102,0,0.018205882,0.01283627,-1.418315654,0.019607843,0.01832353,0.012352266,0.103973917,0.019607843,0.019205882,0.012505077,0.032143787,intra
S701,100,0,0.01246,0.010249559,-1.215662095,0.03,0.01328,0.010786935,1.550023304,0.02,0.01304,0.010857084,0.641056098,intra
S702,105,0,0.019133334,0.013040296,-1.467246858,0.019047619,0.019371429,0.012146014,-0.026659756,0.028571429,0.020057143,0.012850385,0.662570507,intra
S703,1011,0.011869436,0.018038576,0.003956086,-1.559404669,0.018793274,0.017936696,0.004047275,0.211643057,0.018793274,0.018444115,0.003863858,0.090365448,3'MT
S704,60,0.016666667,0.018366667,0.016232209,-0.104730033,0.033333333,0.018016667,0.017139108,0.893667642,0.016666667,0.020616667,0.017060992,-0.231522271,3'
S705,234,0.017094017,0.022696581,0.00949181,-0.590252456,0.017094017,0.023183761,0.009303208,-0.654585365,0.02991453,0.023504274,0.009208031,0.696159316,5'
S706,658,0.015197568,0.022504559,0.005380813,-1.357971575,0.015197568,0.022341945,0.005515853,-1.295244308,0.027355623,0.022534954,0.005507635,0.875270143,3'MT
S707,110,0.036363636,0.026481818,0.014545429,0.679376185,0.009090909,0.0255,0.013808855,-1.188302029,0.036363636,0.025518182,0.014357436,0.755389356,5'
S709,460,0.032608696,0.023886956,0.006540881,1.333419653,0.02826087,0.023315217,0.00671275,0.736755068,0.023913043,0.023482609,0.006728736,0.06396958,3'
S710,118,0.025423729,0.018889831,0.011275739,0.579465188,0.033898305,0.017661017,0.011591333,1.400812789,0.008474576,0.018830509,0.011596827,-0.89299707,5'
S711,597,0.013400335,0.024224456,0.005896754,-1.835606661,0.018425461,0.024450586,0.005713397,-1.05456094,0.041876047,0.024469012,0.005897654,2.951518576,intra
S712,1127,0.016858917,0.021592724,0.004074863,-1.161709563,0.039929015,0.021493345,0.003987126,4.623799057,0.008873114,0.021494232,0.004108095,-3.072255897,3'
S713,145,0.027586207,0.026358621,0.012316681,0.099668602,0.04137931,0.025372414,0.012300518,1.301318873,0.013793103,0.026551724,0.012807825,-0.9961583,5'
S714,86,0.011627907,0.026651163,0.016643694,-0.902639519,0.023255814,0.026627907,0.0164357,-0.205168816,0.034883721,0.026,0.016079408,0.552490558,inter
S715,138,0.007246377,0.02223913,0.012093037,-1.239783966,0.007246377,0.021666667,0.011347818,-1.270754451,0.043478261,0.022050725,0.011866886,1.805657932,5'
S716,237,0.021097046,0.019970464,0.008940968,0.126002221,0.012658228,0.020164557,0.008891447,-0.844219019,0.029535865,0.020223629,0.008841189,1.05327867,3'
S719,124,0.040322581,0.025540323,0.012937668,1.142575218,0.016129032,0.024564516,0.013355547,-0.631609053,0.024193548,0.026508065,0.013822046,-0.167451081,inter
S720,83,0,0.029313253,0.017795848,-1.647196172,0.048192771,0.029108434,0.017372069,1.098564412,0.036144578,0.028084337,0.017206061,0.46845355,inter
S721,87,0,0.019908046,0.014169648,-1.404978164,0.011494253,0.019954023,0.014429202,-0.586295094,0.034482759,0.02170115,0.014841048,0.86123359,3'
S722,396,0,0.020181818,0.006697858,-3.013174787,0.032828283,0.019883838,0.006381704,2.028368208,0.035353535,0.020179293,0.006682107,2.270876915,5'
S723,127,0,0.024519685,0.012383695,-1.979997423,0.047244094,0.023929134,0.012701549,1.835599741,0.039370079,0.024606299,0.013251309,1.114137448,5'
S724,332,0.024096386,0.021768072,0.00753839,0.308860869,0.012048193,0.021298193,0.007337224,-1.260694782,0.024096386,0.021722892,0.007788193,0.304755458,inter
S725,93,0.021505376,0.024956989,0.015289933,-0.225744169,0.010752688,0.024870968,0.015660404,-0.901527163,0,0.026204301,0.015560314,-1.684047014,5'
S726,636,0.01572327,0.022646227,0.005537403,-1.250217135,0.022012579,0.022644654,0.005484822,-0.115240785,0.018867925,0.022444969,0.005553643,-0.644089567,3'PT
S727,458,0.017467249,0.022639738,0.006222884,-0.831204419,0.026200873,0.021919214,0.006437966,0.665063974,0.015283843,0.022703057,0.006683136,-1.110139503,inter
S729,65,0,0.012430769,0.013268996,-0.936828188,0,0.012723077,0.013052382,-0.974770466,0.015384615,0.013046154,0.01332032,0.175555939,5'
S730,70,0.014285714,0.020128571,0.016041909,-0.364224564,0.014285714,0.020985714,0.015200505,-0.440774857,0.028571429,0.021371429,0.01639625,0.439124833,inter
S734,194,0.025773196,0.027664948,0.011479082,-0.164799982,0.020618557,0.028082474,0.01101437,-0.677652691,0.020618557,0.028453608,0.011208618,-0.699020262,inter
S735,131,0.007633588,0.020305344,0.011678992,-1.085004223,0.015267176,0.020198473,0.012053281,-0.409124904,0.022900763,0.019564886,0.011141276,0.299416104,inter
S736,193,0.010362694,0.028041451,0.011195697,-1.579067098,0.020725389,0.026797928,0.011372122,-0.53398462,0.020725389,0.02826943,0.011245761,-0.670834181,inter
S737,291,0.024054983,0.01975945,0.008137227,0.527886551,0.003436426,0.020195876,0.007712391,-2.173055157,0.017182131,0.019958763,0.007868124,-0.352896306,intra
S738,508,0.00984252,0.01748622,0.005688145,-1.343794835,0.025590551,0.017570866,0.005534412,1.449058102,0.00984252,0.017527559,0.005423353,-1.417027241,inter
S739,103,0.029126214,0.019300971,0.012775709,0.769056583,0.009708738,0.018883495,0.012416601,-0.738910522,0.009708738,0.019864078,0.013395904,-0.758092881,5'
S740,526,0.009505703,0.022762357,0.006154751,-2.153889701,0.009505703,0.022779468,0.006143986,-2.160448547,0.02661597,0.022374525,0.006257749,0.677790847,inter
S741,73,0,0.016164383,0.014450027,-1.11864035,0.02739726,0.016438356,0.013963461,0.784827209,0.01369863,0.017383561,0.013723557,-0.268511399,5'
S742,104,0.028846154,0.027240385,0.014599613,0.109987121,0.028846154,0.027384615,0.015237904,0.095914675,0,0.026586538,0.014865537,-1.788468033,5'
S743,67,0.029850746,0.020179104,0.015860449,0.609796204,0.029850746,0.018343283,0.015765,0.729937352,0,0.019104477,0.015400386,-1.240519364,5'
S744,133,0.007518797,0.022729323,0.012647011,-1.202697366,0.015037594,0.02212782,0.012157142,-0.583214821,0.007518797,0.023,0.012179855,-1.271049856,5'
S745,1507,0.02256138,0.02099071,0.003588285,0.437721667,0.03052422,0.020824817,0.003589636,2.702057333,0.00862641,0.020911081,0.003400956,-3.612122564,inter
S746,1159,0.014667817,0.019706644,0.003885981,-1.296667791,0.00949094,0.019646247,0.003715874,-2.732952371,0.002588438,0.019658326,0.003908634,-4.367226215,inter
